,位置编号,1,2,3,4,index
90,248,2540,5120,2560,5660,384.0
91,248,2540,5110,2560,5630,388.0
92,248,2540,5120,2560,5620,392.0
93,248,2540,5110,2560,5610,396.0
94,248,2540,5100,2560,5590,404.0
95,248,2540,5090,2560,5590,412.0
96,248,2540,5120,2560,5580,416.0
97,248,2550,5110,2560,5540,420.0
98,248,2550,5100,2560,5550,424.0
99,248,2550,5090,2560,5560,432.0
100,248,2550,5130,2560,5570,444.0
101,248,2550,5130,2560,5590,448.0
102,248,2550,5120,2560,5610,452.0
103,248,2560,5110,2560,5600,456.0
104,248,2560,5130,2570,5580,460.0
105,248,2560,5140,2570,5510,464.0
106,248,2560,5130,2570,5500,468.0
107,248,2550,5140,2560,5470,472.0
108,248,2550,5130,2560,5440,476.0
109,248,2550,5130,2560,5520,480.0
110,248,2540,5130,2560,5620,484.0
111,248,2540,5120,2560,5730,488.0
112,248,2540,5110,2560,5860,492.0
113,248,2550,5120,2560,5760,496.0
114,248,2550,5140,2560,5780,504.0
115,248,2550,5130,2560,5960,512.0
116,248,2550,5130,2560,6000,516.0
117,248,2550,5140,2560,5920,520.0
118,248,2550,5140,2560,5880,524.0
119,248,2550,5130,2560,5770,532.0
120,248,2550,5130,2560,5680,536.0
121,248,2540,5120,2560,5710,540.0
122,248,2540,5110,2560,5600,544.0
123,248,2550,5110,2560,5520,548.0
124,248,2550,5110,2560,5460,552.0
125,248,2550,5100,2570,5420,556.0
126,248,2550,5120,2570,5400,560.0
127,248,2560,5110,2560,5390,564.0
128,248,2560,5120,2560,5380,568.0
129,248,2560,5120,2560,5370,572.0
130,248,2550,5120,2560,5360,576.0
131,248,2550,5110,2570,5380,580.0
132,248,2550,5100,2570,5360,584.0
133,248,2540,5110,2570,5350,588.0
134,248,2550,5340,2570,5190,592.0
135,248,2550,5360,2570,5190,596.0
136,248,2550,5370,2570,5200,600.0
137,248,2550,5380,2570,5200,604.0
138,248,2550,5390,2580,5200,608.0
139,248,2550,5390,2580,5210,612.0
140,248,2550,5390,2570,5210,616.0
141,248,2550,5370,2570,5210,620.0
142,248,2560,5380,2570,5210,624.0
143,248,2560,5400,2570,5200,628.0
144,248,2560,5410,2560,5200,632.0
145,248,2560,5410,2560,5190,640.0
146,248,2560,5420,2560,5190,644.0
147,248,2560,5400,2560,5190,652.0
148,248,2550,5390,2560,5190,656.0
149,248,2550,5400,2560,5200,660.0
150,248,2550,5420,2560,5200,668.0
151,248,2550,5450,2560,5200,672.0
152,248,2550,5720,2560,5190,676.0
153,248,2550,5770,2560,5190,680.0
154,248,2550,5710,2560,5190,684.0
155,248,2550,5690,2570,5190,688.0
156,248,2550,5850,2570,5200,692.0
157,248,2550,5710,2570,5200,696.0
158,248,2550,5670,2580,5200,700.0
159,248,2550,5650,2580,5200,704.0
161,248,2550,5560,2580,5200,712.0
162,248,2550,5540,2570,5200,716.0
163,248,2550,5810,2570,5190,720.0
164,248,2560,5670,2570,5190,724.0
165,248,2560,5590,2570,5190,728.0
166,248,2560,5480,2560,5190,732.0
167,248,2560,5700,2560,5200,736.0
168,248,2560,5800,2560,5200,740.0
169,248,2550,5710,2560,5200,744.0
170,248,2550,5610,2560,5210,748.0
171,248,2550,5730,2560,5210,752.0
172,248,2550,5650,2570,5210,756.0
173,248,2550,5630,2570,5200,760.0
174,248,2550,5700,2580,5200,764.0
175,248,2550,5740,2570,5200,768.0
176,248,2550,5770,2570,5200,772.0
177,248,2540,5710,2570,5200,776.0
178,248,2550,5660,2570,5200,780.0
179,248,2550,5730,2570,5200,784.0
180,248,2550,5730,2570,5210,788.0
181,248,2550,5790,2570,5210,792.0
182,248,2550,5640,2570,5200,796.0
183,248,2550,5620,2570,5190,804.0
184,248,2550,5780,2560,5200,808.0
185,248,2550,5620,2580,5200,812.0
186,248,2550,5510,2580,5200,816.0
187,248,2540,5700,2580,5200,820.0
188,248,2540,5680,2580,5200,824.0
189,248,2550,5760,2580,5190,828.0
192,248,2550,5750,2580,5190,840.0
193,248,2550,5860,2570,5190,844.0
194,248,2550,5940,2560,5200,848.0
195,248,2550,5950,2560,5200,852.0
196,248,2550,5970,2560,5190,860.0
197,248,2550,5820,2570,5200,864.0
198,248,2550,5890,2570,5200,868.0
199,248,2550,5940,2570,5190,872.0
200,248,2550,6000,2560,5190,880.0
201,248,2550,6030,2570,5190,884.0
202,248,2550,6060,2570,5190,888.0
203,248,2550,6060,2570,5200,892.0
204,248,2550,6080,2570,5200,896.0
205,248,2550,6030,2570,5200,904.0
206,248,2550,6040,2570,5200,908.0
207,248,2540,6080,2570,5200,912.0
208,248,2550,6070,2560,5200,916.0
209,248,2550,6060,2550,5200,920.0
210,248,2550,6040,2550,5200,924.0
211,248,2550,6040,2550,5190,928.0
212,248,2550,6100,2550,5190,932.0
213,248,2550,6120,2550,5190,936.0
214,248,2550,6170,2560,5190,940.0
215,248,2550,6070,2560,5190,944.0
216,248,2550,6020,2570,5200,948.0
217,248,2550,6010,2580,5200,952.0
218,248,2550,6030,2580,5200,956.0
219,248,2550,6050,2580,5200,960.0
220,248,2550,6080,2580,5200,964.0
221,248,2550,6110,2570,5200,968.0
222,248,2550,6010,2570,5200,976.0
223,248,2540,5990,2570,5200,980.0
224,248,2550,6060,2560,5200,984.0
225,248,2550,6120,2560,5200,988.0
226,248,2550,6170,2560,5200,992.0
227,248,2540,6210,2570,5190,996.0
228,248,2540,6240,2560,5190,1000.0
229,248,2540,6100,2560,5180,1004.0
230,248,2540,6020,2560,5180,1008.0
231,248,2540,6040,2560,5180,1012.0
232,248,2550,6090,2570,5180,1016.0
233,248,2550,6120,2570,5190,1020.0
234,248,2550,6130,2570,5190,1024.0
235,248,2540,6080,2560,5200,1028.0
236,248,2540,6070,2560,5200,1032.0
237,248,2540,6090,2560,5200,1040.0
238,248,2540,6120,2570,5200,1044.0
0,249,3050,5380,2050,5320,0.0
1,249,3030,5380,2040,5350,4.0
2,249,3030,5380,2040,5340,8.0
3,249,3050,5380,2040,5320,12.0
4,249,3050,5380,2040,5300,16.0
5,249,3050,5380,2040,5290,20.0
6,249,3050,5380,2040,5310,24.0
7,249,3050,5380,2050,5440,28.0
8,249,3050,5380,2050,5380,32.0
9,249,3050,5370,2040,5310,36.0
10,249,3050,5370,2040,5360,40.0
14,249,3060,5380,2040,5390,60.0
15,249,3070,5380,2040,5310,64.0
16,249,3070,5380,2040,5520,68.0
17,249,3060,5390,2040,5430,72.0
18,249,3050,5390,2030,5500,76.0
19,249,3060,5410,2030,5610,80.0
20,249,3060,5410,2030,5470,84.0
21,249,3060,5420,2040,5470,88.0
22,249,3060,5420,2040,5480,92.0
23,249,3070,5420,2040,5430,96.0
24,249,3060,5410,2040,5490,100.0
25,249,3060,5400,2040,5460,104.0
26,249,3060,5400,2040,5410,108.0
27,249,3070,5400,2040,5400,112.0
28,249,3070,5420,2040,5290,116.0
29,249,3070,5400,2040,5240,120.0
30,249,3060,5400,2040,5350,124.0
31,249,3060,5390,2030,5440,128.0
32,249,3060,5390,2030,5490,132.0
33,249,3060,5390,2030,5510,136.0
34,249,3060,5400,2030,5540,140.0
35,249,3060,5390,2040,5550,144.0
36,249,3060,5390,2040,5560,148.0
37,249,3060,5380,2040,5580,152.0
38,249,3060,5370,2040,5600,156.0
39,249,3070,5380,2040,5620,160.0
40,249,3070,5370,2040,5640,164.0
42,249,3060,5370,2040,5560,172.0
43,249,3060,5400,2030,5550,176.0
44,249,3070,5400,2030,5550,180.0
45,249,3070,5410,2030,5580,192.0
46,249,3060,5400,2030,5570,196.0
47,249,3060,5410,2040,5410,200.0
48,249,3060,5400,2030,5560,204.0
49,249,3060,5400,2030,5450,208.0
50,249,3050,5400,2030,5450,212.0
51,249,3050,5390,2030,5480,216.0
52,249,3050,5390,2030,5490,220.0
53,249,3060,5390,2020,5520,224.0
54,249,3060,5400,2020,5550,228.0
55,249,3060,5390,2030,5570,232.0
56,249,3060,5380,2020,5570,236.0
57,249,3050,5390,2020,5560,240.0
58,249,3070,5390,2030,5560,248.0
59,249,3070,5390,2040,5550,252.0
60,249,3080,5390,2040,5550,256.0
61,249,3050,5390,2040,5570,268.0
62,249,3060,5380,2040,5620,272.0
63,249,3060,5390,2040,5640,276.0
64,249,3060,5400,2030,5650,280.0
65,249,3070,5380,2040,5610,288.0
66,249,3070,5390,2040,5580,292.0
67,249,3060,5390,2030,5560,296.0
68,249,3050,5390,2040,5550,300.0
69,249,3050,5400,2040,5570,308.0
70,249,3050,5400,2030,5580,312.0
71,249,3050,5400,2040,5600,316.0
72,249,3050,5400,2040,5590,320.0
73,249,3060,5390,2040,5590,324.0
74,249,3070,5390,2040,5570,328.0
75,249,3070,5390,2040,5560,332.0
76,249,3070,5400,2030,5620,344.0
77,249,3070,5390,2030,5510,348.0
78,249,3070,5390,2040,5590,352.0
79,249,3070,5390,2040,5630,356.0
80,249,3060,5400,2040,5660,360.0
81,249,3050,5410,2040,5670,368.0
82,249,3050,5400,2040,5670,372.0
83,249,3060,5390,2040,5660,376.0
84,249,3060,5390,2040,5650,380.0
85,249,3060,5390,2040,5630,392.0
86,249,3050,5400,2040,5630,396.0
87,249,3060,5400,2040,5620,400.0
88,249,3050,5400,2040,5620,404.0
89,249,3030,5390,2040,5620,408.0
90,249,3030,5390,2030,5620,412.0
91,249,3050,5400,2030,5630,420.0
92,249,3060,5400,2040,5690,428.0
93,249,3070,5410,2040,5700,432.0
94,249,3060,5410,2040,5710,436.0
95,249,3070,5420,2040,5730,440.0
96,249,3050,5410,2040,5750,444.0
97,249,3050,5410,2050,5760,448.0
98,249,3070,5400,2050,5770,452.0
99,249,3080,5400,2050,5780,456.0
100,249,3080,5400,2040,5780,460.0
101,249,3070,5390,2040,5790,464.0
102,249,3060,5390,2040,5790,472.0
103,249,3050,5390,2040,5620,480.0
104,249,3050,5390,2390,4960,484.0
105,249,3050,5400,2350,4960,488.0
106,249,3050,5400,2630,4960,492.0
107,249,3030,5400,2540,4970,496.0
108,249,3030,5410,2480,4960,500.0
109,249,3030,5390,2640,4960,504.0
110,249,3030,5390,2710,4970,508.0
111,249,3030,5410,2640,4960,512.0
114,249,3030,5400,2580,4960,524.0
115,249,3030,5400,2530,4950,528.0
116,249,3050,5400,2690,4950,532.0
117,249,3060,5390,2540,4950,536.0
118,249,3060,5400,2460,4950,540.0
119,249,3060,5400,2430,4950,544.0
120,249,3050,5400,2390,4960,548.0
121,249,3050,5390,2370,4970,552.0
122,249,3050,5390,2330,4950,556.0
123,249,3050,5390,2310,4940,560.0
124,249,3050,5380,2310,4950,564.0
125,249,3050,5390,2320,4950,568.0
126,249,3050,5390,2350,4950,572.0
127,249,3050,5390,2360,4950,576.0
128,249,3030,5390,2290,4940,584.0
129,249,3030,5390,2370,4950,588.0
130,249,3030,5400,2340,4950,592.0
131,249,3030,5390,2330,4960,596.0
132,249,3030,5390,2360,4970,600.0
133,249,3030,5390,2300,4970,604.0
134,249,3030,5390,2260,4960,608.0
135,249,3030,5410,2260,4960,612.0
136,249,3030,5410,2270,4960,616.0
137,249,3060,5400,2260,4960,620.0
138,249,3060,5400,2230,4960,624.0
139,249,3050,5400,2450,4970,632.0
140,249,3050,5410,2520,4970,636.0
141,249,3050,5400,2530,4980,640.0
142,249,3050,5390,2560,4970,644.0
143,249,3030,5400,2540,4960,648.0
144,249,3050,5400,2480,4960,652.0
145,249,3060,5400,2470,4960,656.0
146,249,3060,5390,2470,4970,660.0
147,249,3050,5400,2500,4960,664.0
148,249,3050,5400,2520,4950,668.0
149,249,3030,5410,2500,4950,676.0
150,249,3030,5400,2400,4970,680.0
151,249,3050,5400,2340,4970,684.0
152,249,3050,5410,2310,4960,688.0
153,249,3050,5410,2280,4970,692.0
154,249,3050,5410,2330,4960,696.0
155,249,3050,5400,2320,4970,700.0
156,249,3050,5400,2300,4960,704.0
157,249,3060,5400,2270,4950,708.0
158,249,3050,5400,2250,4950,712.0
159,249,3050,5410,2260,4940,716.0
160,249,3030,5410,2290,4950,720.0
161,249,3050,5410,2300,4950,724.0
162,249,3060,5410,2310,4950,728.0
163,249,3060,5410,2320,4940,732.0
164,249,3070,5400,2330,4950,736.0
165,249,3070,5400,2360,4940,740.0
166,249,3060,5400,2340,4960,744.0
167,249,3060,5390,2330,4940,748.0
168,249,3060,5390,2340,4960,752.0
169,249,3060,5390,2320,4950,760.0
170,249,3060,5390,2580,4970,764.0
171,249,3060,5400,2660,4960,768.0
172,249,3060,5400,2700,4950,780.0
173,249,3050,5400,2790,4960,784.0
174,249,3050,5400,2780,4980,788.0
175,249,3050,5400,2680,4980,792.0
176,249,3050,5400,2600,4970,796.0
177,249,3060,5400,2570,4980,800.0
178,249,3060,5390,2660,4970,804.0
179,249,3070,5390,2820,4970,808.0
180,249,3060,5390,2830,4960,812.0
181,249,3060,5400,2850,4970,816.0
182,249,3050,5390,2850,4960,820.0
183,249,3060,5400,2840,4950,824.0
184,249,3060,5400,2870,4950,828.0
185,249,3060,5390,2780,4950,832.0
186,249,3060,5390,2680,4960,836.0
187,249,3050,5390,2680,4960,840.0
188,249,3050,5390,2710,4970,848.0
189,249,3050,5400,2710,4970,852.0
190,249,3050,5410,2750,4970,856.0
191,249,3050,5390,2790,4970,860.0
192,249,3050,5390,2830,4970,864.0
193,249,3060,5390,2830,4970,868.0
194,249,3060,5390,2850,4950,872.0
195,249,3060,5400,2840,4940,880.0
196,249,3060,5400,2840,4960,884.0
197,249,3050,5390,2860,4960,888.0
198,249,3050,5390,2820,4950,896.0
199,249,3050,5390,2780,4950,900.0
200,249,3060,5400,2750,4950,904.0
201,249,3060,5400,2710,4950,908.0
202,249,3060,5400,2710,4960,912.0
203,249,3070,5400,2700,4950,920.0
204,249,3070,5390,2710,4950,924.0
205,249,3070,5390,2690,4940,928.0
206,249,3070,5390,2680,4950,932.0
207,249,3060,5390,2680,4950,936.0
208,249,3050,5390,2680,4950,940.0
209,249,3050,5400,2670,4950,944.0
210,249,3050,5400,2660,4950,948.0
211,249,3060,5400,2650,4940,952.0
212,249,3060,5400,2660,4930,956.0
213,249,3060,5390,2660,4930,960.0
0,25,4170,5000,2250,3690,0.0
1,25,4230,4990,2250,3680,4.0
2,25,4210,4990,2260,3680,8.0
3,25,4230,4990,2260,3680,12.0
4,25,4200,4980,2260,3680,16.0
5,25,4180,4990,2260,3690,20.0
6,25,4240,4990,2260,3690,32.0
7,25,4240,5000,2260,3680,36.0
8,25,4180,5000,2260,3680,44.0
9,25,4200,5000,2260,3680,48.0
10,25,4220,4990,2260,3700,52.0
11,25,4180,4990,2260,3700,56.0
12,25,4200,4990,2260,3710,60.0
13,25,4190,5000,2260,3690,64.0
14,25,4220,5000,2260,3690,68.0
15,25,4180,4990,2260,3670,80.0
17,25,4180,4990,2270,3670,88.0
19,25,4200,4990,2260,3670,100.0
20,25,4180,4980,2250,3680,104.0
21,25,4210,4980,2260,3680,112.0
22,25,4210,4990,2270,3690,116.0
23,25,4190,4990,2270,3690,120.0
24,25,4190,4990,2260,3720,124.0
25,25,4180,4980,2260,3710,128.0
26,25,4240,4990,2270,3700,132.0
27,25,4170,4990,2270,3700,140.0
28,25,4210,5000,2260,3690,144.0
29,25,4190,5000,2270,3710,148.0
30,25,4170,4980,2270,3720,152.0
31,25,4230,4970,2270,3770,156.0
32,25,4170,4980,2270,3760,160.0
33,25,4210,4970,2260,3750,164.0
34,25,4210,4970,2260,3740,168.0
35,25,4230,4990,2260,3730,172.0
36,25,4240,4990,2270,3710,176.0
37,25,4200,4990,2260,3700,180.0
38,25,4200,5000,2260,3700,184.0
39,25,4190,5000,2260,3700,188.0
40,25,4250,4990,2270,3720,192.0
41,25,4200,4980,2270,3720,196.0
42,25,4240,4980,2260,3720,200.0
43,25,4180,4990,2270,3740,204.0
44,25,4200,4980,2260,3730,208.0
45,25,4250,4970,2260,3750,212.0
46,25,4230,4970,2250,3750,216.0
47,25,4240,4970,2250,3740,220.0
48,25,4200,4970,2250,3750,224.0
49,25,4240,4990,2250,3740,228.0
50,25,4200,5000,2250,3730,232.0
51,25,4220,4990,2250,3720,236.0
52,25,4180,4990,2250,3730,240.0
53,25,4190,4990,2250,3720,244.0
54,25,4230,4990,2250,3730,248.0
55,25,4210,5000,2250,3720,252.0
56,25,4170,5000,2260,3720,256.0
57,25,4170,5000,2250,3720,260.0
58,25,4230,5000,2250,3750,264.0
59,25,4220,5010,2250,3750,268.0
60,25,4240,5020,2250,3740,272.0
61,25,4220,5020,2260,3740,276.0
62,25,4220,5010,2260,3740,280.0
63,25,4180,5010,2250,3740,284.0
64,25,4180,5000,2250,3730,288.0
65,25,4240,5000,2250,3740,292.0
66,25,4210,4990,2260,3740,296.0
67,25,4180,5000,2260,3750,300.0
68,25,4200,5000,2260,3750,304.0
69,25,4180,4990,2260,3740,308.0
70,25,4220,4990,2260,3730,312.0
71,25,4180,4990,2250,3740,316.0
72,25,4200,4990,2250,3740,320.0
73,25,4240,4990,2250,3730,324.0
74,25,4180,4990,2250,3750,332.0
75,25,4190,4980,2250,3740,336.0
76,25,3710,5460,2250,3740,340.0
77,25,3710,5450,2250,3730,344.0
78,25,3720,5470,2250,3720,348.0
79,25,3730,5470,2250,3720,352.0
80,25,3720,5470,2250,3710,356.0
81,25,3730,5510,2260,3720,360.0
82,25,3730,5490,2260,3720,368.0
83,25,3720,5520,2260,3720,372.0
84,25,3720,5510,2270,3720,376.0
85,25,3720,5500,2270,3730,380.0
86,25,3720,5460,2270,3720,384.0
87,25,3720,5440,2270,3720,388.0
88,25,3710,5460,2270,3710,392.0
89,25,3720,5500,2260,3720,396.0
90,25,3720,5450,2260,3710,400.0
91,25,3720,5460,2260,3710,404.0
92,25,3730,5470,2270,3720,416.0
93,25,3720,5490,2260,3720,420.0
94,25,3730,5460,2260,3720,424.0
95,25,3730,5440,2260,3730,428.0
96,25,3720,5450,2260,3720,432.0
97,25,3710,5430,2270,3720,436.0
98,25,3710,5460,2270,3730,440.0
99,25,3710,5450,2260,3720,444.0
100,25,3720,5430,2260,3720,448.0
101,25,3720,5450,2260,3730,452.0
102,25,3720,5470,2270,3730,460.0
103,25,3720,5470,2260,3740,480.0
104,25,3730,5460,2270,3740,484.0
105,25,3730,5500,2270,3740,488.0
106,25,3720,5460,2260,3730,492.0
107,25,3730,5450,2260,3720,504.0
108,25,3730,5440,2260,3720,512.0
109,25,3720,5470,2260,3720,516.0
110,25,3730,5470,2260,3730,520.0
111,25,3720,5440,2260,3730,524.0
112,25,3720,5500,2260,3710,528.0
113,25,3720,5450,2250,3730,532.0
114,25,3710,5490,2260,3720,544.0
115,25,3710,5530,2270,3730,548.0
116,25,3710,5460,2260,3720,552.0
117,25,3710,5500,2260,3720,556.0
118,25,3710,5460,2260,3710,560.0
119,25,3720,5490,2270,3720,564.0
120,25,3720,5470,2260,3730,568.0
121,25,3710,5450,2250,3720,584.0
122,25,3710,5470,2260,3710,588.0
123,25,3710,5520,2260,3710,596.0
124,25,3710,5510,2260,3720,608.0
125,25,3710,5480,2260,3710,612.0
126,25,3710,5520,2270,3710,616.0
127,25,3710,5490,2260,3730,620.0
128,25,3710,5500,2260,3740,628.0
129,25,3710,5540,2260,3740,632.0
130,25,3710,5480,2260,3730,636.0
131,25,3720,5480,2260,3730,640.0
132,25,3720,5540,2260,3740,644.0
133,25,3720,5500,2260,3740,648.0
134,25,3720,5480,2260,3740,652.0
135,25,3710,5480,2260,3750,656.0
136,25,3710,5520,2260,3740,660.0
137,25,3710,5510,2260,3730,676.0
138,25,3710,5450,2250,3740,680.0
0,250,3540,6150,1540,4750,0.0
1,250,3540,6150,1540,4740,4.0
2,250,3550,6150,1540,4740,8.0
3,250,3540,6170,1540,4740,12.0
4,250,3540,6150,1550,4740,16.0
5,250,3540,6210,1550,4740,20.0
6,250,3530,6170,1550,4740,24.0
7,250,3540,6190,1560,4740,28.0
8,250,3550,6170,1560,4750,32.0
9,250,3550,6150,1560,4740,36.0
10,250,3550,6170,1560,4740,40.0
11,250,3550,6170,1540,4740,44.0
12,250,3550,6200,1550,4740,48.0
13,250,3540,6160,1560,4740,52.0
14,250,3560,6160,1560,4740,56.0
15,250,3560,6170,1560,4740,60.0
16,250,3560,6190,1560,4740,64.0
18,250,3550,6200,1560,4740,72.0
19,250,3560,6150,1560,4730,76.0
20,250,3560,6170,1550,4750,80.0
21,250,3560,6180,1550,4750,84.0
22,250,3560,6200,1560,4740,88.0
23,250,3540,6150,1560,4760,92.0
24,250,3530,6150,1530,4760,96.0
25,250,3540,6210,1530,4760,100.0
26,250,3560,6150,1540,4750,104.0
27,250,3560,6140,1530,4750,108.0
28,250,3560,6200,1540,4740,112.0
29,250,3550,6200,1530,4760,116.0
30,250,3550,6160,1540,4760,120.0
31,250,3550,6140,1530,4740,124.0
32,250,3550,6180,1540,4740,132.0
33,250,3550,6150,1530,4750,140.0
34,250,3550,6160,1520,4750,144.0
35,250,3550,6210,1530,4750,148.0
36,250,3540,6210,1530,4750,152.0
37,250,3540,6190,1520,4750,156.0
38,250,3540,6150,1540,4760,160.0
39,250,3540,6190,1550,4760,164.0
40,250,3550,6150,1550,4760,168.0
41,250,3550,6150,1540,4760,180.0
42,250,3560,6150,1550,4760,184.0
43,250,3540,6220,1550,4760,188.0
44,250,3540,6180,1560,4750,192.0
45,250,3550,6220,1560,4740,196.0
46,250,3540,6200,1540,4740,200.0
47,250,3550,6220,1550,4750,204.0
48,250,3550,6160,1540,4750,208.0
49,250,3550,6190,1550,4740,224.0
50,250,3550,6160,1560,4740,228.0
51,250,3550,6180,1560,4740,232.0
52,250,3540,6220,1540,4740,240.0
53,250,3540,6160,1540,4740,244.0
54,250,3530,6230,1540,4740,248.0
55,250,3530,6200,1550,4740,252.0
56,250,3540,6160,1550,4740,256.0
57,250,3550,6220,1550,4740,260.0
58,250,3560,6150,1540,4740,264.0
59,250,3560,6170,1540,4750,268.0
60,250,3550,6170,1550,4750,280.0
61,250,3550,6150,1550,4750,284.0
62,250,3550,6200,1540,4750,296.0
63,250,3560,6160,1540,4750,300.0
64,250,3560,6160,1540,4740,304.0
65,250,3560,6180,1540,4740,308.0
66,250,3560,6150,1550,4750,312.0
67,250,3560,6190,1540,4750,320.0
68,250,3560,6170,1540,4740,324.0
69,250,3550,6190,1540,4750,332.0
70,250,3550,6170,1530,4740,336.0
71,250,3550,6190,1520,4740,340.0
72,250,3550,6170,1520,4740,344.0
73,250,3550,6150,1520,4740,352.0
74,250,3560,6170,1530,4750,360.0
75,250,3560,6150,1550,4740,368.0
76,250,3550,6150,1550,4740,372.0
77,250,3550,6160,1530,4750,380.0
78,250,3550,6140,1530,4750,384.0
79,250,3550,6200,1530,4750,392.0
80,250,3550,6140,1540,4750,396.0
81,250,3550,6180,1550,4750,400.0
82,250,3550,6200,1540,4740,404.0
83,250,3550,6220,1540,4740,408.0
84,250,3550,6160,1550,4740,412.0
85,250,3550,6210,1550,4750,416.0
86,250,3550,6210,1540,4750,420.0
87,250,3560,6210,1550,4750,424.0
88,250,3550,5690,2010,4760,428.0
89,250,3540,5690,2020,4750,432.0
90,250,3540,5690,2050,4750,436.0
91,250,3540,5700,2070,4750,440.0
92,250,3550,5700,2070,4760,448.0
93,250,3560,5700,2050,4750,452.0
94,250,3560,5690,2040,4750,456.0
95,250,3540,5680,2080,4750,460.0
96,250,3540,5700,2050,4760,468.0
97,250,3550,5700,2000,4760,472.0
98,250,3550,5700,2000,4750,476.0
99,250,3560,5700,2020,4750,480.0
100,250,3560,5700,2030,4740,484.0
101,250,3560,5700,2010,4740,488.0
102,250,3560,5700,2020,4740,492.0
103,250,3560,5700,2070,4740,496.0
104,250,3560,5700,1990,4740,508.0
105,250,3560,5700,1990,4750,512.0
106,250,3560,5700,2060,4750,520.0
107,250,3560,5700,2010,4750,524.0
108,250,3560,5700,2040,4740,544.0
109,250,3560,5700,2000,4740,552.0
110,250,3560,5690,2040,4740,556.0
111,250,3560,5690,2010,4740,560.0
112,250,3560,5690,2010,4730,564.0
113,250,3560,5690,2000,4730,568.0
114,250,3560,5690,2020,4730,580.0
115,250,3570,5690,2050,4730,588.0
116,250,3570,5690,2000,4730,592.0
119,250,3570,5690,2010,4730,604.0
120,250,3570,5690,2060,4740,612.0
121,250,3570,5690,2020,4740,616.0
122,250,3550,5690,2050,4750,620.0
123,250,3550,5690,2000,4740,624.0
124,250,3550,5690,2070,4730,640.0
125,250,3550,5690,2040,4740,644.0
126,250,3550,5690,1990,4740,648.0
127,250,3550,5690,2050,4740,652.0
128,250,3550,5680,2000,4740,656.0
129,250,3560,5690,2050,4740,664.0
130,250,3560,5690,2000,4740,668.0
131,250,3560,5690,2020,4740,672.0
132,250,3560,5700,2080,4740,680.0
133,250,3560,5710,2030,4750,692.0
134,250,3560,5710,2070,4750,696.0
135,250,3560,5710,2010,4760,704.0
137,250,3570,5700,2080,4760,716.0
138,250,3570,5700,2090,4760,720.0
139,250,3570,5710,2050,4760,724.0
140,250,3570,5710,2040,4750,728.0
141,250,3570,5700,2080,4750,732.0
143,250,3570,5690,2070,4750,740.0
144,250,3570,5690,2020,4750,744.0
145,250,3550,5690,2080,4740,748.0
146,250,3550,5690,2010,4750,752.0
147,250,3550,5680,2050,4740,760.0
148,250,3560,5690,2050,4750,768.0
149,250,3550,5700,2070,4770,772.0
150,250,3550,5700,2020,4760,776.0
151,250,3550,5700,2080,4750,780.0
152,250,3550,5700,2070,4750,788.0
153,250,3550,5700,2040,4750,792.0
154,250,3550,5690,2020,4730,800.0
155,250,3550,5690,2080,4750,804.0
156,250,3550,5680,2050,4730,824.0
157,250,3550,5680,2070,4740,828.0
158,250,3560,5680,2070,4740,832.0
159,250,3560,5680,2020,4750,836.0
160,250,3560,5680,2060,4750,840.0
161,250,3560,5680,2050,4750,844.0
162,250,3570,5680,2010,4750,848.0
163,250,3570,5680,2020,4750,852.0
0,251,4070,6010,1230,4630,0.0
1,251,4070,6010,1240,4630,4.0
2,251,4070,6010,1290,4640,8.0
3,251,4070,6010,1350,4640,12.0
4,251,4070,6010,1400,4640,16.0
5,251,4070,6010,1520,4640,20.0
6,251,4080,6010,1460,4640,24.0
7,251,4080,5990,1430,4640,28.0
8,251,4070,5990,1470,4640,32.0
9,251,4070,5990,1670,4640,36.0
10,251,4070,5990,1750,4630,40.0
11,251,4070,5990,1740,4620,44.0
12,251,4070,6000,1690,4620,48.0
13,251,4070,6010,1640,4620,52.0
14,251,4070,6010,1550,4610,56.0
15,251,4070,6010,1560,4610,60.0
16,251,4070,6010,1610,4610,64.0
17,251,4080,6010,1540,4620,68.0
18,251,4080,6010,1670,4640,72.0
19,251,4080,6010,1620,4640,76.0
20,251,4080,6010,1760,4630,80.0
21,251,4080,6010,1780,4620,84.0
22,251,4080,6010,1830,4620,88.0
23,251,4080,6020,1840,4620,92.0
24,251,4080,6020,1840,4630,96.0
25,251,4080,6020,1830,4630,100.0
26,251,4070,6020,1770,4630,104.0
27,251,4080,6020,1690,4630,108.0
28,251,4080,6020,1630,4630,112.0
29,251,4080,6010,1590,4630,116.0
30,251,4080,6010,1580,4630,120.0
31,251,4080,6010,1560,4630,124.0
32,251,4080,6010,1600,4640,128.0
33,251,4080,6010,1550,4650,132.0
34,251,4070,6020,1640,4640,136.0
35,251,4090,6020,1660,4640,140.0
36,251,4100,6020,1700,4630,144.0
37,251,4090,6020,1830,4630,148.0
38,251,4090,6010,1770,4630,152.0
39,251,4100,6010,1710,4630,156.0
40,251,4090,6010,1680,4630,160.0
41,251,4090,6010,1670,4640,164.0
42,251,4090,6020,1670,4640,168.0
43,251,4090,6020,1650,4650,176.0
44,251,4090,6020,1620,4640,180.0
45,251,4090,6030,1590,4630,184.0
46,251,4080,6030,1580,4640,188.0
47,251,4080,6030,1560,4640,192.0
