,位置编号,1,2,3,4,index
68,26,4240,5420,1920,3590,428.0
69,26,4230,5420,1920,3580,432.0
70,26,4240,5430,1920,3580,436.0
71,26,4240,5420,1930,3580,440.0
72,26,4240,5410,1930,3570,444.0
73,26,4230,5410,1940,3560,448.0
74,26,4230,5410,1940,3580,472.0
75,26,4240,5410,1950,3600,480.0
76,26,4230,5400,1930,3610,500.0
77,26,4220,5400,1920,3610,504.0
78,26,4220,5400,1930,3600,508.0
79,26,4240,5410,1920,3580,524.0
80,26,4230,5410,1930,3590,532.0
81,26,4240,5400,1940,3570,540.0
82,26,4240,5400,1930,3570,544.0
83,26,4240,5400,1920,3570,548.0
84,26,4240,5400,1950,3560,560.0
85,26,4250,5390,1930,3570,568.0
86,26,4240,5420,1950,3580,596.0
87,26,4220,5430,1950,3600,612.0
88,26,4220,5420,1920,3590,616.0
89,26,4240,5410,1920,3610,624.0
90,26,4230,5410,1920,3610,632.0
91,26,4230,5400,1920,3600,636.0
92,26,4240,5400,1910,3600,644.0
93,26,4240,5400,1930,3590,648.0
94,26,4240,5400,1910,3590,652.0
95,26,4240,5410,1910,3590,656.0
96,26,4250,5400,1920,3590,660.0
97,26,4240,5390,1930,3580,664.0
98,26,4240,5390,1940,3580,668.0
99,26,4230,5390,1950,3580,672.0
100,26,4230,5390,1950,3600,680.0
101,26,4230,5390,1940,3590,684.0
102,26,4240,5400,1930,3580,688.0
103,26,4240,5390,1920,3580,692.0
104,26,4240,5400,1920,3600,700.0
105,26,4220,5410,1920,3580,716.0
0,260,1580,4170,4060,5730,0.0
1,260,1590,4170,4060,5720,12.0
2,260,1570,4170,4060,5730,16.0
3,260,1570,4180,4060,5730,20.0
4,260,1560,4180,4070,5730,24.0
5,260,1570,4170,4070,5730,28.0
6,260,1590,4170,4060,5730,36.0
7,260,1590,4150,4070,5730,40.0
8,260,1600,4160,4070,5730,44.0
9,260,1580,4160,4070,5730,48.0
10,260,1560,4160,4070,5720,52.0
11,260,1540,4180,4060,5720,56.0
12,260,1530,4180,4050,5720,60.0
13,260,1520,4170,4050,5730,64.0
14,260,1540,4170,4060,5730,68.0
15,260,1550,4170,4070,5740,72.0
16,260,1540,4170,4070,5750,76.0
17,260,1540,4180,4060,5750,80.0
18,260,1550,4190,4070,5750,84.0
19,260,1550,4200,4070,5740,88.0
20,260,1550,4200,4080,5740,92.0
21,260,1550,4180,4070,5730,96.0
22,260,1570,4180,4070,5730,100.0
23,260,1570,4190,4070,5730,104.0
24,260,1570,4170,4080,5730,112.0
25,260,1570,4160,4080,5730,116.0
26,260,1580,4160,4080,5730,124.0
27,260,1560,4170,4080,5730,128.0
28,260,1550,4170,4080,5730,132.0
29,260,1560,4190,4070,5730,148.0
30,260,1580,4180,4070,5720,156.0
31,260,1570,4180,4060,5720,160.0
32,260,1570,4170,4070,5720,164.0
33,260,1560,4180,4070,5720,172.0
34,260,1560,4170,4070,5720,180.0
35,260,1580,4180,4070,5730,184.0
36,260,1590,4190,4070,5730,188.0
37,260,1580,4180,4080,5720,192.0
38,260,1580,4180,4080,5730,208.0
39,260,1560,4180,4060,5740,216.0
40,260,1550,4180,4060,5740,224.0
41,260,1540,4180,4060,5740,228.0
42,260,1540,4180,4070,5740,232.0
43,260,1550,4190,4080,5740,236.0
44,260,1570,4180,4070,5740,244.0
45,260,1570,4190,4070,5740,252.0
46,260,1580,4180,4070,5740,260.0
47,260,1580,4170,4070,5740,264.0
48,260,1580,4160,4070,5740,268.0
49,260,1590,4170,4080,5740,272.0
50,260,1580,4170,4080,5740,276.0
51,260,1570,4180,4080,5740,280.0
52,260,1550,4180,4080,5730,300.0
53,260,1550,4170,4070,5730,308.0
54,260,1580,4190,4070,5730,320.0
55,260,1560,4190,4080,5730,340.0
56,260,1560,4190,4080,5720,344.0
57,260,1550,4190,4080,5730,352.0
58,260,1560,4170,4070,5730,360.0
59,260,1560,4160,4070,5730,368.0
60,260,1570,4180,4080,5730,384.0
61,260,1560,4180,4080,5730,388.0
62,260,1560,4180,4060,5730,396.0
63,260,1570,4170,4070,5740,400.0
64,260,1570,4160,4070,5740,412.0
65,260,1580,4160,4080,5740,416.0
66,260,1580,4170,4080,5730,424.0
67,260,1560,4170,4070,5740,444.0
68,260,1570,4190,4080,5740,452.0
69,260,1550,4190,4070,5740,468.0
70,260,1550,4180,4070,5740,472.0
71,260,1590,4180,4080,5740,484.0
72,260,1590,4170,4070,5740,488.0
73,260,1560,4160,4070,5740,504.0
74,260,1560,4140,4070,5740,512.0
75,260,1560,4150,4060,5740,520.0
76,260,1550,4170,4050,5740,524.0
77,260,1550,4180,4040,5740,528.0
78,260,1550,4180,4050,5740,532.0
79,260,1550,4170,4060,5730,540.0
80,260,1560,4170,4060,5730,544.0
81,260,1570,4180,4050,5730,552.0
82,260,1580,4170,4070,5730,572.0
83,260,1590,4170,4070,5730,580.0
84,260,1610,4160,4070,5730,584.0
85,260,1600,4180,4070,5730,588.0
86,260,1590,4190,4060,5730,592.0
87,260,1580,4180,4060,5730,596.0
88,260,1590,4180,4070,5730,604.0
89,260,1590,4180,4060,5730,608.0
90,260,1570,4180,4060,5740,612.0
91,260,1550,4170,4060,5740,636.0
92,260,1560,4180,4050,5740,640.0
93,260,1560,4160,4060,5730,668.0
94,260,1560,4160,4060,5740,672.0
95,260,1590,4160,4060,5730,696.0
96,260,1590,4160,4070,5740,700.0
97,260,1570,4170,4080,5740,708.0
98,260,1560,4170,4080,5740,712.0
99,260,1570,4170,4060,5740,728.0
100,260,1560,4180,4060,5750,736.0
101,260,1580,4170,4060,5750,740.0
102,260,1580,4170,4070,5750,744.0
103,260,1590,4180,4070,5750,748.0
104,260,1560,4170,4060,5740,776.0
105,260,1580,4170,4060,5740,792.0
106,260,1570,4190,4060,5740,836.0
0,261,1280,4160,4550,6080,0.0
1,261,1290,4160,4550,6080,8.0
2,261,1300,4160,4550,6080,12.0
3,261,1300,4160,4550,6090,16.0
4,261,1290,4160,4550,6090,24.0
5,261,1280,4150,4550,6090,36.0
6,261,1280,4160,4550,6090,40.0
7,261,1300,4170,4550,6090,52.0
8,261,1300,4160,4550,6100,60.0
9,261,1280,4170,4550,6100,68.0
10,261,1270,4160,4550,6100,72.0
11,261,1270,4170,4550,6100,88.0
12,261,1290,4170,4550,6100,96.0
13,261,1290,4160,4550,6100,100.0
14,261,1280,4160,4550,6100,104.0
15,261,1280,4170,4560,6090,116.0
16,261,1270,4160,4560,6090,120.0
17,261,1260,4170,4560,6090,124.0
18,261,1260,4160,4560,6090,128.0
19,261,1270,4160,4550,6090,132.0
20,261,1280,4150,4550,6100,152.0
21,261,1290,4150,4550,6100,160.0
22,261,1290,4140,4550,6100,168.0
23,261,1290,4130,4550,6100,172.0
24,261,1300,4130,4560,6100,176.0
25,261,1300,4140,4570,6100,180.0
26,261,1290,4140,4560,6100,184.0
27,261,1290,4150,4550,6090,188.0
28,261,1310,4170,4550,6090,244.0
29,261,1280,4170,4550,6090,256.0
30,261,1280,4180,4550,6090,268.0
31,261,1270,4170,4550,6090,272.0
32,261,1290,4170,4540,6090,280.0
33,261,1290,4170,4550,6090,284.0
34,261,1310,4150,4550,6090,292.0
35,261,1310,4150,4540,6090,300.0
36,261,1310,4160,4540,6090,304.0
37,261,1300,4160,4540,6090,308.0
38,261,1300,4150,4540,6090,312.0
39,261,1310,4150,4550,6100,320.0
40,261,1310,4160,4550,6100,324.0
41,261,1310,4140,4550,6100,336.0
42,261,1310,4140,4550,6090,340.0
43,261,1290,4140,4550,6090,344.0
44,261,1290,4150,4560,6090,388.0
45,261,1300,4150,4550,6090,408.0
46,261,1270,4150,4550,6090,424.0
47,261,1290,4170,4550,6080,452.0
48,261,1280,4150,4540,6090,512.0
49,261,1290,4160,4540,6090,516.0
50,261,1280,4150,4540,6100,520.0
51,261,1290,4150,4540,6100,524.0
52,261,1280,4140,4550,6100,528.0
53,261,1280,4140,4550,6090,552.0
54,261,1270,4140,4550,6090,584.0
55,261,1260,4140,4550,6090,592.0
56,261,1290,4140,4540,6090,604.0
57,261,1290,4150,4540,6090,612.0
58,261,1260,4150,4540,6090,620.0
59,261,1260,4140,4540,6090,624.0
60,261,1260,4130,4540,6090,632.0
61,261,1270,4140,4540,6090,652.0
62,261,1270,4130,4540,6090,656.0
63,261,1270,4130,4530,6090,660.0
64,261,1270,4140,4530,6090,664.0
65,261,1270,4150,4540,6090,676.0
66,261,1270,4160,4540,6090,680.0
67,261,1270,4160,4530,6090,684.0
68,261,1290,4140,4540,6080,704.0
69,261,1280,4130,4540,6090,708.0
70,261,1280,4140,4540,6090,712.0
71,261,1270,4140,4550,6080,728.0
72,261,1270,4160,4550,6080,732.0
73,261,1260,4150,4550,6080,736.0
74,261,1270,4150,4550,6080,740.0
75,261,1290,4150,4550,6080,752.0
76,261,1280,4140,4550,6080,756.0
77,261,1280,4150,4550,6080,760.0
78,261,1290,4130,4540,6090,800.0
79,261,1290,4130,4550,6090,804.0
80,261,1280,4130,4550,6090,812.0
81,261,1320,4150,4550,6090,828.0
0,262,1670,3630,4730,5800,0.0
1,262,1660,3620,4730,5790,4.0
2,262,1660,3620,4720,5790,8.0
3,262,1670,3620,4710,5780,12.0
4,262,1670,3610,4730,5790,16.0
5,262,1650,3610,4730,5790,20.0
6,262,1660,3610,4730,5790,28.0
7,262,1660,3600,4730,5790,44.0
8,262,1650,3600,4730,5790,52.0
9,262,1670,3600,4720,5790,60.0
10,262,1670,3600,4710,5790,64.0
11,262,1660,3600,4710,5790,68.0
12,262,1660,3600,4720,5790,84.0
13,262,1670,3610,4710,5790,88.0
14,262,1660,3610,4710,5790,92.0
15,262,1660,3610,4710,5800,100.0
16,262,1670,3610,4720,5790,104.0
17,262,1670,3610,4720,5780,108.0
18,262,1670,3600,4730,5790,112.0
19,262,1680,3600,4730,5780,116.0
20,262,1680,3610,4730,5780,120.0
21,262,1680,3610,4730,5790,124.0
22,262,1690,3610,4730,5790,128.0
23,262,1680,3620,4730,5790,132.0
24,262,1680,3610,4720,5790,140.0
25,262,1680,3610,4720,5780,144.0
26,262,1670,3610,4730,5780,152.0
27,262,1670,3620,4730,5790,180.0
28,262,1670,3620,4730,5780,188.0
29,262,1670,3620,4740,5780,204.0
30,262,1680,3620,4740,5780,208.0
31,262,1680,3620,4730,5770,216.0
32,262,1680,3610,4730,5770,220.0
33,262,1670,3600,4720,5770,224.0
34,262,1680,3620,4720,5770,244.0
35,262,1690,3620,4730,5770,248.0
36,262,1680,3610,4720,5770,260.0
37,262,1660,3610,4710,5780,264.0
38,262,1670,3620,4720,5780,280.0
39,262,1670,3620,4730,5760,300.0
40,262,1690,3620,4730,5760,304.0
41,262,1670,3620,4730,5770,312.0
42,262,1680,3620,4730,5780,316.0
43,262,1690,3610,4730,5780,324.0
44,262,1690,3620,4730,5780,332.0
45,262,1660,3610,4730,5770,340.0
46,262,1670,3610,4730,5770,348.0
47,262,1670,3610,4740,5790,360.0
48,262,1660,3600,4740,5790,364.0
49,262,1650,3610,4740,5790,368.0
50,262,1650,3610,4730,5780,372.0
51,262,1640,3620,4730,5780,376.0
52,262,1640,3620,4740,5780,384.0
53,262,1650,3620,4740,5780,388.0
54,262,1640,3610,4740,5770,392.0
55,262,1670,3600,4730,5760,400.0
56,262,1680,3600,4730,5760,404.0
57,262,1670,3610,4730,5760,408.0
58,262,1680,3630,4730,5780,416.0
59,262,1690,3630,4740,5780,440.0
60,262,1680,3610,4740,5780,444.0
61,262,1680,3610,4740,5770,448.0
62,262,1690,3610,4740,5790,452.0
63,262,1700,3610,4740,5790,456.0
64,262,1700,3610,4730,5790,460.0
65,262,1690,3620,4730,5790,524.0
66,262,1670,3620,4710,5790,536.0
67,262,1670,3610,4710,5780,540.0
68,262,1690,3610,4720,5780,544.0
69,262,1680,3630,4730,5790,572.0
70,262,1680,3620,4720,5790,580.0
71,262,1670,3620,4720,5790,584.0
72,262,1660,3620,4730,5780,592.0
73,262,1670,3630,4730,5790,596.0
74,262,1670,3630,4740,5790,600.0
75,262,1680,3630,4740,5790,608.0
76,262,1690,3640,4730,5790,620.0
77,262,1700,3620,4720,5790,640.0
78,262,1690,3630,4720,5790,644.0
79,262,1680,3630,4710,5790,648.0
80,262,1680,3630,4710,5780,652.0
81,262,1670,3630,4710,5770,656.0
82,262,1670,3630,4710,5780,660.0
83,262,1670,3630,4710,5790,664.0
84,262,1690,3620,4710,5790,676.0
85,262,1700,3610,4720,5790,688.0
86,262,1690,3620,4740,5780,732.0
87,262,1680,3610,4710,5780,748.0
88,262,1680,3610,4710,5770,752.0
89,262,1700,3620,4730,5790,796.0
90,262,1710,3620,4720,5790,800.0
91,262,1700,3610,4720,5780,808.0
92,262,1700,3620,4710,5790,812.0
93,262,1710,3620,4720,5780,816.0
94,262,1700,3620,4720,5780,820.0
95,262,1690,3620,4720,5780,824.0
96,262,1700,3630,4720,5770,832.0
97,262,1680,3630,4720,5770,836.0
98,262,1690,3630,4720,5770,840.0
99,262,1680,3630,4710,5760,844.0
100,262,1680,3630,4710,5770,848.0
101,262,1670,3630,4720,5780,856.0
0,263,1870,3720,4210,5450,0.0
1,263,1870,3730,4220,5450,4.0
2,263,1870,3720,4220,5460,8.0
3,263,1860,3720,4220,5460,12.0
4,263,1870,3730,4220,5460,16.0
5,263,1890,3720,4220,5460,20.0
6,263,1850,3710,4210,5450,28.0
7,263,1840,3710,4220,5460,32.0
8,263,1830,3720,4210,5460,36.0
9,263,1820,3710,4210,5460,40.0
10,263,1850,3710,4210,5460,48.0
11,263,1850,3720,4210,5460,52.0
12,263,1830,3710,4210,5460,56.0
13,263,1850,3710,4220,5460,60.0
14,263,1870,3710,4220,5450,64.0
15,263,1880,3730,4220,5450,68.0
16,263,1890,3720,4220,5450,72.0
17,263,1880,3720,4220,5450,76.0
18,263,1870,3720,4220,5450,84.0
19,263,1880,3700,4220,5450,88.0
20,263,1870,3700,4220,5450,92.0
21,263,1860,3720,4220,5450,96.0
22,263,1850,3730,4220,5450,100.0
23,263,1840,3720,4220,5450,104.0
24,263,1850,3720,4220,5450,108.0
25,263,1840,3720,4210,5440,112.0
26,263,1830,3740,4210,5450,116.0
27,263,1850,3740,4200,5450,124.0
28,263,1860,3720,4200,5450,128.0
29,263,1840,3720,4200,5450,132.0
30,263,1850,3730,4210,5450,136.0
31,263,1860,3720,4210,5450,140.0
32,263,1880,3730,4210,5450,148.0
33,263,1860,3740,4210,5450,152.0
34,263,1880,3710,4220,5460,164.0
35,263,1860,3710,4220,5450,168.0
36,263,1900,3700,4220,5460,180.0
37,263,1890,3720,4210,5460,188.0
38,263,1900,3730,4210,5460,192.0
39,263,1890,3730,4210,5460,196.0
40,263,1860,3730,4210,5460,204.0
41,263,1870,3740,4210,5450,208.0
42,263,1860,3730,4220,5450,216.0
43,263,1860,3730,4210,5450,228.0
44,263,1880,3710,4220,5450,232.0
45,263,1860,3710,4220,5460,236.0
46,263,1840,3710,4210,5460,244.0
47,263,1850,3720,4220,5460,252.0
48,263,1840,3720,4220,5460,256.0
49,263,1880,3710,4210,5450,264.0
50,263,1860,3740,4220,5450,300.0
51,263,1870,3730,4210,5440,304.0
52,263,1870,3730,4200,5440,308.0
53,263,1890,3740,4200,5440,312.0
54,263,1870,3740,4210,5440,320.0
55,263,1860,3750,4220,5440,324.0
56,263,1850,3750,4220,5450,328.0
57,263,1840,3730,4210,5450,332.0
58,263,1880,3740,4210,5460,340.0
59,263,1870,3730,4210,5460,344.0
60,263,1880,3720,4220,5460,348.0
61,263,1890,3730,4220,5460,352.0
62,263,1880,3720,4210,5460,360.0
63,263,1870,3720,4220,5440,364.0
64,263,1870,3720,4210,5440,368.0
65,263,1880,3710,4210,5440,376.0
66,263,1900,3710,4210,5440,380.0
67,263,1890,3710,4210,5440,388.0
68,263,1880,3720,4210,5440,392.0
69,263,1900,3730,4200,5440,396.0
70,263,1900,3720,4190,5450,400.0
71,263,1890,3720,4200,5450,408.0
72,263,1880,3710,4200,5450,412.0
73,263,1890,3710,4210,5450,416.0
74,263,1890,3710,4220,5450,420.0
75,263,1870,3710,4200,5450,436.0
76,263,1870,3720,4200,5450,440.0
77,263,1870,3730,4210,5450,464.0
78,263,1860,3740,4210,5440,480.0
79,263,1850,3740,4220,5440,484.0
80,263,1870,3740,4220,5460,516.0
81,263,1910,3730,4210,5450,540.0
82,263,1880,3720,4200,5450,544.0
83,263,1860,3710,4200,5450,548.0
84,263,1870,3710,4190,5450,556.0
85,263,1860,3730,4190,5460,560.0
86,263,1860,3730,4200,5450,564.0
87,263,1850,3720,4220,5440,572.0
88,263,1870,3730,4220,5440,576.0
89,263,1860,3720,4210,5440,584.0
90,263,1890,3720,4210,5450,596.0
91,263,1890,3730,4210,5450,600.0
92,263,1880,3710,4200,5460,628.0
93,263,1880,3710,4210,5470,632.0
94,263,1870,3740,4210,5460,648.0
95,263,1870,3750,4200,5460,652.0
96,263,1880,3740,4190,5460,656.0
97,263,1860,3720,4190,5450,660.0
98,263,1860,3730,4190,5450,664.0
99,263,1850,3740,4190,5450,672.0
100,263,1860,3720,4200,5440,680.0
101,263,1870,3710,4210,5450,688.0
102,263,1880,3700,4220,5440,700.0
103,263,1880,3720,4220,5440,704.0
104,263,1870,3710,4200,5440,712.0
105,263,1870,3720,4200,5440,720.0
106,263,1870,3710,4190,5440,728.0
107,263,1850,3720,4190,5440,732.0
108,263,1860,3730,4200,5440,740.0
109,263,1860,3740,4200,5440,744.0
110,263,1870,3750,4210,5450,752.0
111,263,1860,3750,4210,5450,756.0
112,263,1850,3750,4210,5450,760.0
113,263,1850,3740,4220,5450,772.0
114,263,1860,3730,4220,5460,792.0
115,263,1860,3720,4210,5470,796.0
116,263,1860,3730,4210,5470,800.0
117,263,1860,3720,4210,5460,804.0
118,263,1860,3710,4200,5460,828.0
119,263,1850,3720,4200,5450,832.0
120,263,1850,3730,4220,5460,864.0
121,263,1850,3740,4220,5460,876.0
122,263,1880,3730,4220,5460,884.0
123,263,1870,3720,4210,5460,896.0
124,263,1900,3720,4210,5460,940.0
125,263,1880,3730,4210,5460,944.0
126,263,1880,3720,4210,5450,948.0
127,263,1840,3730,4200,5440,976.0
128,263,1850,3730,4190,5460,988.0
129,263,1840,3720,4190,5450,992.0
130,263,1830,3720,4200,5450,996.0
131,263,1840,3740,4210,5440,1008.0
132,263,1840,3750,4210,5440,1012.0
133,263,1830,3750,4200,5440,1016.0
134,263,1830,3740,4200,5450,1020.0
135,263,1850,3730,4200,5450,1024.0
136,263,1840,3740,4200,5450,1028.0
137,263,1870,3730,4200,5450,1048.0
138,263,1880,3750,4220,5450,1068.0
139,263,1860,3740,4230,5450,1072.0
140,263,1870,3730,4230,5450,1080.0
141,263,1880,3720,4230,5450,1088.0
142,263,1880,3730,4230,5450,1096.0
0,264,2190,3890,3780,5020,0.0
1,264,2180,3880,3770,5030,4.0
2,264,2170,3880,3760,5040,8.0
3,264,2170,3880,3750,5030,12.0
4,264,2190,3870,3760,5030,16.0
5,264,2180,3870,3760,5030,20.0
6,264,2190,3870,3760,5020,24.0
7,264,2180,3860,3760,5020,28.0
8,264,2190,3870,3770,5020,32.0
9,264,2200,3870,3770,5030,36.0
10,264,2200,3880,3770,5030,40.0
11,264,2200,3880,3770,5040,44.0
12,264,2210,3870,3780,5030,48.0
13,264,2210,3870,3790,5030,52.0
14,264,2210,3870,3790,5020,60.0
15,264,2200,3860,3790,5030,68.0
16,264,2200,3860,3790,5040,72.0
17,264,2200,3870,3780,5030,80.0
18,264,2220,3870,3780,5020,96.0
19,264,2220,3870,3780,5030,104.0
20,264,2220,3870,3770,5030,116.0
21,264,2220,3870,3770,5020,124.0
22,264,2220,3880,3770,5030,132.0
23,264,2210,3890,3770,5030,136.0
24,264,2190,3880,3770,5030,140.0
25,264,2180,3880,3770,5040,148.0
26,264,2170,3870,3770,5030,156.0
27,264,2180,3870,3770,5040,164.0
28,264,2190,3870,3770,5030,168.0
29,264,2190,3870,3780,5020,172.0
30,264,2190,3860,3790,5020,176.0
31,264,2200,3870,3780,5020,184.0
32,264,2180,3870,3780,5020,192.0
33,264,2180,3870,3770,5030,200.0
34,264,2170,3880,3770,5030,208.0
35,264,2180,3890,3770,5030,212.0
36,264,2170,3880,3770,5040,224.0
37,264,2190,3870,3760,5040,232.0
38,264,2200,3870,3770,5040,240.0
39,264,2200,3890,3770,5040,248.0
40,264,2190,3870,3770,5040,264.0
41,264,2210,3870,3770,5040,268.0
42,264,2210,3880,3770,5040,272.0
43,264,2210,3870,3770,5030,280.0
44,264,2210,3870,3780,5020,284.0
45,264,2210,3890,3770,5020,296.0
46,264,2200,3900,3770,5020,300.0
47,264,2190,3890,3770,5020,304.0
48,264,2180,3880,3770,5020,312.0
49,264,2190,3880,3770,5020,316.0
50,264,2200,3870,3770,5020,324.0
51,264,2210,3870,3770,5020,328.0
52,264,2200,3890,3770,5020,336.0
53,264,2200,3880,3770,5020,340.0
54,264,2210,3860,3780,5030,352.0
55,264,2220,3860,3780,5030,356.0
56,264,2220,3860,3770,5040,360.0
57,264,2220,3860,3770,5030,364.0
58,264,2230,3860,3770,5030,368.0
59,264,2230,3870,3770,5030,372.0
60,264,2240,3870,3770,5040,376.0
61,264,2200,3880,3780,5040,388.0
62,264,2170,3870,3770,5040,396.0
63,264,2190,3860,3770,5040,404.0
64,264,2200,3860,3770,5040,408.0
65,264,2210,3880,3770,5030,424.0
66,264,2220,3880,3770,5020,460.0
67,264,2210,3890,3780,5040,508.0
68,264,2200,3890,3770,5030,516.0
69,264,2210,3900,3770,5030,520.0
70,264,2200,3900,3780,5020,524.0
71,264,2200,3900,3770,5030,528.0
72,264,2200,3900,3770,5040,532.0
73,264,2180,3910,3770,5050,536.0
74,264,2170,3900,3780,5050,540.0
75,264,2160,3900,3780,5050,544.0
76,264,2180,3900,3770,5050,548.0
77,264,2170,3890,3770,5050,552.0
78,264,2160,3880,3770,5050,556.0
79,264,2160,3890,3770,5040,560.0
80,264,2160,3890,3770,5030,564.0
81,264,2180,3880,3780,5040,572.0
82,264,2180,3890,3780,5030,576.0
83,264,2200,3890,3780,5030,584.0
84,264,2210,3880,3780,5040,588.0
85,264,2200,3880,3790,5040,592.0
86,264,2190,3880,3780,5040,596.0
87,264,2210,3880,3770,5020,644.0
88,264,2200,3860,3770,5030,656.0
89,264,2190,3860,3780,5030,660.0
90,264,2200,3860,3780,5040,664.0
91,264,2200,3870,3780,5040,668.0
92,264,2200,3870,3760,5040,676.0
93,264,2200,3870,3760,5020,728.0
94,264,2200,3870,3760,5030,732.0
95,264,2170,3870,3760,5030,740.0
96,264,2170,3880,3780,5040,756.0
97,264,2190,3870,3780,5040,760.0
98,264,2210,3870,3780,5040,764.0
99,264,2190,3870,3770,5050,808.0
100,264,2180,3870,3770,5050,812.0
101,264,2190,3870,3780,5030,848.0
102,264,2170,3890,3780,5020,856.0
103,264,2180,3900,3770,5030,864.0
0,265,2560,4090,3300,4700,0.0
1,265,2560,4100,3290,4700,8.0
2,265,2560,4100,3290,4710,16.0
3,265,2550,4100,3290,4710,20.0
4,265,2550,4100,3290,4720,32.0
5,265,2540,4090,3290,4710,36.0
6,265,2540,4090,3290,4700,40.0
7,265,2550,4090,3290,4710,44.0
8,265,2550,4090,3290,4720,48.0
9,265,2550,4080,3290,4730,56.0
10,265,2550,4080,3290,4720,60.0
11,265,2550,4090,3300,4710,64.0
12,265,2550,4100,3300,4710,72.0
13,265,2550,4100,3290,4700,76.0
14,265,2540,4100,3290,4700,84.0
15,265,2550,4110,3280,4700,104.0
16,265,2550,4100,3280,4720,112.0
17,265,2550,4100,3280,4710,116.0
18,265,2550,4090,3280,4710,124.0
19,265,2560,4090,3280,4710,128.0
20,265,2560,4090,3290,4700,148.0
21,265,2560,4090,3290,4710,160.0
22,265,2550,4080,3290,4710,172.0
23,265,2560,4090,3300,4710,180.0
24,265,2540,4100,3300,4710,204.0
25,265,2550,4100,3300,4700,208.0
26,265,2540,4100,3300,4700,212.0
27,265,2550,4110,3300,4700,216.0
28,265,2550,4090,3300,4700,228.0
29,265,2540,4100,3290,4710,236.0
30,265,2550,4080,3290,4700,252.0
31,265,2550,4090,3280,4700,256.0
32,265,2560,4100,3280,4710,272.0
33,265,2570,4100,3290,4710,276.0
34,265,2560,4100,3300,4710,280.0
35,265,2560,4110,3300,4710,284.0
36,265,2560,4090,3300,4720,300.0
37,265,2560,4090,3290,4720,304.0
38,265,2560,4100,3290,4690,336.0
39,265,2550,4100,3290,4690,344.0
40,265,2550,4090,3290,4690,348.0
41,265,2540,4090,3290,4690,352.0
42,265,2550,4090,3290,4700,356.0
43,265,2540,4110,3290,4710,368.0
44,265,2550,4110,3300,4690,372.0
45,265,2550,4100,3300,4690,376.0
46,265,2560,4110,3300,4700,392.0
47,265,2560,4110,3290,4700,396.0
48,265,2570,4100,3290,4690,416.0
49,265,2570,4090,3290,4700,420.0
50,265,2560,4100,3290,4720,428.0
51,265,2560,4110,3290,4710,444.0
52,265,2530,4100,3290,4710,452.0
53,265,2530,4100,3290,4700,456.0
54,265,2560,4100,3300,4700,472.0
55,265,2560,4090,3300,4690,492.0
56,265,2560,4080,3300,4690,500.0
57,265,2540,4080,3290,4690,504.0
58,265,2540,4090,3300,4690,516.0
59,265,2540,4100,3300,4690,532.0
60,265,2540,4090,3300,4700,552.0
61,265,2560,4090,3280,4700,608.0
62,265,2540,4090,3280,4710,616.0
63,265,2550,4090,3280,4720,624.0
64,265,2550,4090,3270,4710,640.0
65,265,2560,4080,3290,4710,692.0
66,265,2560,4110,3280,4710,712.0
67,265,2560,4110,3280,4700,720.0
68,265,2560,4120,3280,4710,728.0
69,265,2540,4100,3280,4710,752.0
70,265,2540,4110,3280,4710,756.0
71,265,2560,4100,3300,4690,792.0
72,265,2560,4110,3300,4690,800.0
73,265,2560,4110,3290,4690,804.0
0,266,2990,4350,2840,4400,0.0
1,266,2990,4340,2840,4400,4.0
2,266,2990,4350,2850,4400,8.0
3,266,2990,4360,2840,4410,16.0
4,266,3000,4360,2840,4410,20.0
5,266,3000,4360,2850,4410,24.0
6,266,3000,4340,2850,4410,28.0
7,266,2990,4350,2840,4410,32.0
8,266,2990,4340,2840,4410,36.0
9,266,3000,4350,2850,4410,40.0
10,266,3010,4350,2840,4410,44.0
11,266,2990,4350,2850,4410,48.0
12,266,3000,4350,2860,4400,56.0
13,266,2990,4350,2860,4410,60.0
14,266,2980,4350,2860,4410,68.0
15,266,2980,4340,2860,4410,72.0
16,266,2980,4350,2850,4410,84.0
17,266,2980,4340,2850,4420,88.0
18,266,2980,4360,2850,4420,92.0
19,266,2980,4370,2850,4420,96.0
20,266,2990,4370,2840,4420,100.0
21,266,2980,4360,2840,4420,104.0
22,266,2990,4360,2850,4420,112.0
23,266,2960,4350,2850,4410,136.0
24,266,2970,4360,2850,4410,140.0
25,266,2980,4370,2850,4410,144.0
26,266,2970,4360,2850,4400,148.0
27,266,2980,4350,2850,4400,152.0
28,266,2980,4360,2850,4400,156.0
29,266,2980,4360,2850,4410,164.0
30,266,2980,4340,2850,4400,172.0
31,266,2990,4360,2850,4400,188.0
32,266,2980,4350,2850,4420,208.0
33,266,2980,4360,2840,4410,220.0
34,266,2980,4360,2840,4400,224.0
35,266,2970,4360,2840,4410,252.0
36,266,2980,4350,2840,4410,260.0
37,266,2980,4330,2850,4400,280.0
38,266,2990,4330,2850,4400,284.0
39,266,2980,4330,2850,4410,288.0
40,266,3000,4330,2850,4410,296.0
41,266,3000,4340,2850,4400,300.0
42,266,2990,4360,2840,4400,312.0
43,266,3000,4360,2850,4400,332.0
44,266,2970,4350,2850,4420,352.0
45,266,2980,4350,2840,4420,360.0
46,266,2990,4340,2850,4420,368.0
47,266,2990,4340,2860,4420,372.0
